ts_code,code,portfolio_weight,portfolio_seed_weight,score_seed,source_latest_portfolio,source_latest_scores,source_integrated_thesis,source_router,target_exposure,cash_buffer,price,price_date,price_source,integrated_thesis_score,integrated_thesis_state,primary_event_type,primary_mechanism_group,primary_event_fact_id,primary_reason_chain,mechanism_reason_chain,earnings_reason,earnings_reason_chain,thesis_reason_chain,thesis_gate_stage,thesis_reject_reason,mechanism_primary,router_final_score,router_allow_entry,router_signal_state,event_fact_backed,seed_weight_norm,pred_score_norm,router_score_norm,thesis_score_norm,selection_score,candidate_pool_basis,candidate_tier,industry,valuation_trade_date,pe_pct_1y,pb_pct_1y,ps_pct_1y,pe_pct_industry,pb_pct_industry,ps_pct_industry,crowding_trade_date,turnover_pct_rank,crowding_score,fund_exposure_proxy,northbound_holding_change,margin_balance_change,revision_trade_date,eps_revision_7d,eps_revision_30d,analyst_count,revision_score,backlog_amount,contract_liability,prepayment,capex,valuation_signal_score,revision_signal_score,order_flow_signal_score,event_drive_signal_score,industry_signal_score,liquidity_signal_score,data_activation_score,activation_alpha_family,alpha_family_horizon,alpha_family_capacity,alpha_family_style,alpha_family_objective,alpha_family_risk_budget,alpha_family_default_state,activation_llm_boost,alpha_activation_priority,llm_symbol_favored,llm_symbol_blocked,llm_mechanism_favored,llm_event_favored
002634.SZ,002634,0.02,0.0,0.0816539299297158,0.0,1.0,0.0,0.0,0.3,0.7,4.56,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.2823300474040432,0.20554984583761562,0.0,0.3670742606247481,hard_data_only,F,,2026-05-29,0.0,0.0,0.1875,0.0,0.0,0.71875,2026-05-29,0.4731202324736651,0.4056368074898089,0.5816827185171725,,,2026-03-06,0.0,0.0,,0.5,,,,,0.7849999999999999,0.0,0.0,0.0,0.0,0.3755977544690625,0.5748151916088625,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.35079461568663434,False,False,False,False
300912.SZ,300912,0.04,0.04,0.1014163252086368,1.0,1.0,0.0,0.0,0.3,0.7,26.68,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,1.0,0.3506613328757629,0.20554984583761562,0.0,0.4958308070661618,hard_data_only,F,,2026-05-29,0.0,0.6875,0.125,0.0,0.8977272727272727,0.8,2026-05-29,0.817835088993825,0.47493195931367627,0.10049064146829002,,,2026-03-06,0.0,0.0,,0.5,,,,,0.4462398989898989,0.0,0.0,0.0,0.0,0.3840966968797854,0.38816915431106613,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.3504965209779319,False,False,False,False
601158.SH,601158,0.04,0.04,0.1068123137703985,1.0,1.0,0.0,0.0,0.3,0.7,4.32,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,1.0,0.3693187288853019,0.20554984583761562,0.0,0.49853287990872447,hard_data_only,F,,2026-05-29,0.1875,0.1875,0.1875,0.42857142857142855,0.6,0.6,2026-05-29,0.004358881220486742,0.23656511136579797,0.936670906778121,,,2026-03-06,0.0,0.0,,0.5,,,,,0.46088888888888885,0.0,0.0,0.0,0.0,0.3300355027722769,0.37691055877579743,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.3482943150343328,False,False,False,False
301223.SZ,301223,0.02,0.0,0.0761506579167233,0.0,1.0,0.0,0.0,0.3,0.7,17.12,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.26330170364100686,0.20554984583761562,0.0,0.35782065815262604,hard_data_only,F,,2026-05-29,0.0625,0.0625,0.0625,0.16666666666666666,0.05555555555555555,0.16666666666666666,2026-05-29,0.02687976752633491,0.028730810173283945,0.05578775213519898,,,2026-03-06,0.0,0.0,,0.5,,,,,0.874074074074074,0.0,0.0,0.0,0.0,0.23410103028515897,0.5737578523841387,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.34657674121885274,False,False,False,False
002958.SZ,002958,0.02,0.0,0.0887764610302137,0.0,1.0,0.0,0.0,0.3,0.7,2.87,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.30695720919492386,0.20554984583761562,0.0,0.36771072412521877,hard_data_only,F,,2026-05-29,0.1875,0.1875,0.8125,0.19047619047619047,0.21428571428571427,0.2857142857142857,2026-05-29,0.061932437341082454,0.24740101971259082,0.8533527166999818,,,2026-03-06,0.0,0.0,,0.5,,,,,0.7742063492063492,0.0,0.0,0.0,0.0,0.33111982783641825,0.5527586935766662,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.344178711518444,False,False,False,False
002156.SZ,002156,0.02,0.0,0.084317072592283,0.0,1.0,0.0,0.0,0.3,0.7,66.0,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.291538240993911,0.20554984583761562,0.0,0.36195577874285884,hard_data_only,F,,2026-05-29,0.75,0.875,0.875,0.23776223776223776,0.5360824742268041,0.03608247422680412,2026-05-29,0.9565928078459862,0.566013378496648,0.15954933672542249,,,2026-03-06,0.0,0.0,,0.5,,,,,0.7204716474819568,0.0,0.0,0.0,0.0,0.4162282633109162,0.5533062973818257,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.34148481643282647,False,False,False,False
600017.SH,600017,0.02,0.0,0.0932030827378454,0.0,1.0,0.0,0.0,0.3,0.7,2.77,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.32226288177713974,0.20554984583761562,0.0,0.36955385820736864,hard_data_only,F,,2026-05-29,0.75,0.1875,0.1875,0.5625,0.0625,0.1875,2026-05-29,0.22266618234653104,0.36440261689971437,0.9677448664364892,,,2026-03-06,0.0,0.0,,0.5,,,,,0.7268055555555555,0.0,0.0,0.0,0.0,0.373563215797729,0.5414938687982935,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.34132634526020067,False,False,False,False
000650.SZ,000650,0.02,0.0,0.0769919291467088,0.0,1.0,0.0,0.0,0.3,0.7,5.35,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.26621051827425113,0.20554984583761562,0.0,0.34993460080371125,hard_data_only,F,,2026-05-29,0.8125,0.1875,0.1875,0.4117647058823529,0.1044776119402985,0.17647058823529413,2026-05-29,0.14874682164911007,0.2708440064954169,0.7561330183536253,,,2026-03-06,0.0,0.0,,0.5,,,,,0.7682040776509609,0.0,0.0,0.0,0.0,0.3359825280768446,0.5511479935922022,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.3354835235604664,False,False,False,False
600309.SH,600309,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.7,73.45,20260529,tushare_snapshot,0.0,,,,,,,,,,,,price_inventory,-0.0048,True,watch,False,0.0,0.0,0.18088386433710177,0.0,0.24470728156674082,hard_data_only,F,,2026-05-29,0.0625,0.0625,0.0625,0.058823529411764705,0.32941176470588235,0.13333333333333333,2026-05-29,0.08645114420632037,0.16128154744903864,0.4549336725422497,,,2026-03-17,3.0,3.0,1.0,1.0,,,,,0.8260435729847494,1.0,0.0,0.0,0.0,0.29035515031500597,0.6471122549848618,revision,swing,mid,balanced,expectation_repricing,medium,live,0.0,0.33356617754234075,False,False,False,False
002926.SZ,002926,0.02,0.0,0.0782504610780861,0.0,1.0,0.0,0.0,0.3,0.7,8.09,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.2705620709815256,0.20554984583761562,0.0,0.3484478373837363,hard_data_only,F,,2026-05-29,0.125,0.125,0.75,0.34,0.1,0.24489795918367346,2026-05-29,0.06465673810388667,0.19308891811414292,0.630110848628021,,,2026-03-06,0.0,0.0,,0.5,,,,,0.7742086167800453,0.0,0.0,0.0,0.0,0.3062606221517791,0.5438106493714658,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.33254128782562553,False,False,False,False
603799.SH,603799,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.7,54.8,20260529,tushare_snapshot,0.0,,,,,,,,,,,,price_inventory,-0.003,True,watch,False,0.0,0.0,0.19013360739979446,0.0,0.2778367743390569,hard_data_only,F,,2026-05-29,0.0625,0.0625,0.0625,0.03571428571428571,0.09090909090909091,0.1044776119402985,2026-05-29,0.5021794406102433,0.3469328373474456,0.282936580047247,,,2026-03-06,0.0,0.0,,0.5,,,,,0.9263285843509723,0.0,0.0,0.0,0.0,0.3469869630926473,0.6436593139498976,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.331786294170577,False,False,False,False
002736.SZ,002736,0.02,0.0,0.0734409812034518,0.0,1.0,0.0,0.0,0.3,0.7,10.12,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.25393261196879857,0.20554984583761562,0.0,0.3433171786845473,hard_data_only,F,,2026-05-29,0.625,0.125,0.5625,0.06,0.4,0.20408163265306123,2026-05-29,0.011260443152924083,0.19313672910572371,0.7477739414864619,,,2026-03-06,0.0,0.0,,0.5,,,,,0.7795442176870747,0.0,0.0,0.0,0.0,0.3098429338297123,0.5480882180834583,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.3315364244543053,False,False,False,False
002007.SZ,002007,0.02,0.0,0.0914195697122496,0.0,1.0,0.0,0.0,0.3,0.7,13.74,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.3160961324547787,0.20554984583761562,0.0,0.35337518224020525,hard_data_only,F,,2026-05-29,0.8125,0.1875,0.1875,0.2978723404255319,0.35443037974683544,0.3037974683544304,2026-05-29,0.13857609880130767,0.3127242139627436,0.9460294384880974,,,2026-03-06,0.0,0.0,,0.5,,,,,0.6821019241703324,0.0,0.0,0.0,0.0,0.35568965505199057,0.5100253533541028,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.32391500200420803,False,False,False,False
600812.SH,600812,0.02,0.0,0.0805334554075306,0.0,1.0,0.0,0.0,0.3,0.7,4.54,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.2784558477759804,0.20554984583761562,0.0,0.34226883907172934,hard_data_only,F,,2026-05-29,0.1875,0.1875,0.1875,0.6052631578947368,0.1292517006802721,0.02040816326530612,2026-05-29,0.13784961859789321,0.18955070836440369,0.4549336725422497,,,2026-03-06,0.0,0.0,,0.5,,,,,0.7389742212674544,0.0,0.0,0.0,0.0,0.29977231188517844,0.5217435961884387,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.3226900664408974,False,False,False,False
000900.SZ,000900,0.02,0.0,0.072534713533215,0.0,1.0,0.0,0.0,0.3,0.7,3.84,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.25079906292199894,0.20554984583761562,0.0,0.3349156182932723,hard_data_only,F,,2026-05-29,0.125,0.1875,0.5,0.5789473684210527,0.10526315789473684,0.05263157894736842,2026-05-29,0.13203777697057756,0.2213578298506267,0.5949482100672361,,,2026-03-06,0.0,0.0,,0.5,,,,,0.7468421052631579,0.0,0.0,0.0,0.0,0.31461191626796803,0.5314918688038369,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.3223766868705654,False,False,False,False
600365.SH,600365,0.02,0.0,0.086509614989117,0.0,1.0,0.0,0.0,0.3,0.7,2.74,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.2991192673984741,0.20554984583761562,0.0,0.3454554064965021,hard_data_only,F,,2026-05-29,0.0,0.75,0.6875,0.0,0.7,0.1875,2026-05-29,0.255176171449328,0.2580554169211537,0.47083409049609304,,,2026-03-06,0.0,0.0,,0.5,,,,,0.7005555555555555,0.0,0.0,0.0,0.0,0.3230748803488104,0.5086180680366829,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.31991271746699107,False,False,False,False
600803.SH,600803,0.02,0.0,0.0713831838036401,0.0,1.0,0.0,0.0,0.3,0.7,19.55,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.24681748550842084,0.20554984583761562,0.0,0.33098184493817484,hard_data_only,F,,2026-05-29,0.25,0.1875,0.1875,0.07692307692307693,0.6136363636363636,0.09090909090909091,2026-05-29,0.005448601525608427,0.21719807556014586,0.8568053788842449,,,2026-03-06,0.0,0.0,,0.5,,,,,0.7330516705516705,0.0,0.0,0.0,0.0,0.3211631255764823,0.5261276607164691,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.31884308127468225,False,False,False,False
301040.SZ,301040,0.02,0.0,0.0774928145091269,0.0,1.0,0.0,0.0,0.3,0.7,29.95,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.2679424004780498,0.20554984583761562,0.0,0.33577352918787,hard_data_only,F,,2026-05-29,0.0,0.6875,0.625,0.0,0.5037037037037037,0.39705882352941174,2026-05-29,0.6018888485288776,0.33814862500452975,0.028439033254588405,,,2026-03-06,0.0,0.0,,0.5,,,,,0.7059259259259258,0.0,0.0,0.0,0.0,0.3363468672804183,0.5164033907394691,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.317908052558208,False,False,False,False
601229.SH,601229,0.02,0.0,0.0846237698471066,0.0,1.0,0.0,0.0,0.3,0.7,9.03,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.29259869026521457,0.20554984583761562,0.0,0.30676588370827873,hard_data_only,F,,2026-05-29,0.1875,0.1875,0.1875,0.3333333333333333,0.42857142857142855,0.5952380952380952,2026-05-29,0.007809662186705413,0.20557189061555367,0.8051063056514628,,,2026-03-21,3.0,3.0,1.0,1.0,,,,,0.5556613756613757,1.0,0.0,0.0,0.0,0.3157231477384902,0.504830703556227,revision,swing,mid,balanced,expectation_repricing,medium,live,0.0,0.3167018480708015,False,False,False,False
603323.SH,603323,0.02,0.0,0.0766994838805188,0.0,1.0,0.0,0.0,0.3,0.7,4.74,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.2651993472756528,0.20554984583761562,0.0,0.3297818357041029,hard_data_only,F,,2026-05-29,0.1875,0.1875,0.1875,0.07142857142857142,0.38095238095238093,0.5476190476190477,2026-05-29,0.16908826734471485,0.29897710419023826,0.8239142286025805,,,2026-03-06,0.0,0.0,,0.5,,,,,0.6783862433862434,0.0,0.0,0.0,0.0,0.3474088214726895,0.5049634720264645,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.31148166752132445,False,False,False,False
601878.SH,601878,0.02,0.0,0.0898491376588593,0.0,1.0,0.0,0.0,0.3,0.7,9.44,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.3106661408247352,0.20554984583761562,0.0,0.3066276732229123,hard_data_only,F,,2026-05-29,0.125,0.125,0.75,0.46,0.54,0.42857142857142855,2026-05-29,0.07973120232473666,0.2186658992397173,0.6992549518444485,,,2026-04-01,3.0,3.0,1.0,1.0,,,,,0.5226984126984127,1.0,0.0,0.0,0.0,0.31687671893065317,0.4867867299261463,revision,swing,mid,balanced,expectation_repricing,medium,live,0.0,0.3108881202089956,False,False,False,False
600796.SH,600796,0.02,0.0,0.0821310812036777,0.0,1.0,0.0,0.0,0.3,0.7,5.35,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.28397986562972466,0.20554984583761562,0.0,0.3338579143819801,hard_data_only,F,,2026-05-29,0.1875,0.1875,0.1875,0.43243243243243246,0.22807017543859648,0.3728813559322034,2026-05-29,0.38439883763167454,0.3442787101431779,0.5314373977830275,,,2026-03-06,0.0,0.0,,0.5,,,,,0.6583532774522961,0.0,0.0,0.0,0.0,0.3536349014309041,0.4959863998884113,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.3104792807685819,False,False,False,False
688425.SH,688425,0.02,0.0,0.0781600319371501,0.0,1.0,0.0,0.0,0.3,0.7,4.45,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.2702493993970821,0.20554984583761562,0.0,0.32969464609179505,hard_data_only,F,,2026-05-29,0.15625,0.15625,0.15625,0.29411764705882354,0.07894736842105263,0.47368421052631576,2026-05-29,0.009989102796948783,0.07983981791393513,0.2973832455024532,,,2026-03-06,0.0,0.0,,0.5,,,,,0.7284915720674233,0.0,0.0,0.0,0.0,0.2584495065552436,0.5009971027176447,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.31041188846902357,False,False,False,False
001227.SZ,001227,0.02,0.0,0.0932016783407481,0.0,1.0,0.0,0.0,0.3,0.7,2.12,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.32225802587492663,0.20554984583761562,0.0,0.34302527243778075,hard_data_only,F,,2026-05-29,0.1875,0.1875,0.1875,0.7142857142857143,0.16666666666666666,0.21428571428571427,2026-05-29,0.16563748637849618,0.3136156093308151,0.8900599672905688,,,2026-03-06,0.0,0.0,,0.5,,,,,0.6291269841269841,0.0,0.0,0.0,0.0,0.3542901586239714,0.4798555682157408,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.30955278713909395,False,False,False,False
601916.SH,601916,0.02,0.0,0.0878813085728128,0.0,1.0,0.0,0.0,0.3,0.7,3.0,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.30386209257347796,0.20554984583761562,0.0,0.33776741375411323,hard_data_only,F,,2026-05-29,0.8125,0.25,0.625,0.6666666666666666,0.2619047619047619,0.09523809523809523,2026-05-29,0.05021794406102434,0.2668757296733235,0.9570234417590405,,,2026-03-06,0.0,0.0,,0.5,,,,,0.6484391534391534,0.0,0.0,0.0,0.0,0.3407496127990981,0.4857957865336012,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.3090640030673034,False,False,False,False
601825.SH,601825,0.04,0.04,0.135097996321084,1.0,1.0,0.0,0.0,0.3,0.7,8.5,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,1.0,0.46712048934269407,0.20554984583761562,0.0,0.4864877231079927,hard_data_only,F,,2026-05-29,0.1875,0.1875,0.1875,0.7380952380952381,0.6190476190476191,0.9523809523809523,2026-05-29,0.006538321830730113,0.23740036557677255,0.9352171542794839,,,2026-03-06,0.0,0.0,,0.5,,,,,0.23939153439153435,0.0,0.0,0.0,0.0,0.33026968331308126,0.2529563452519685,liquidity,short,low,tactical,intraday_liquidity_timing,low,shadow,0.0,0.30327747174877767,False,False,False,False
601326.SH,601326,0.02,0.0,0.0920185789037241,0.0,1.0,0.0,0.0,0.3,0.7,3.32,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.31816729171888297,0.20554984583761562,0.0,0.33528060163799883,hard_data_only,F,,2026-05-29,0.1875,0.1875,0.1875,0.1875,0.4375,0.5,2026-05-29,0.02179440610243371,0.19893040872795403,0.7477739414864619,,,2026-03-06,0.0,0.0,,0.5,,,,,0.632361111111111,0.0,0.0,0.0,0.0,0.3117729528087583,0.4663604852333752,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.30180689979418446,False,False,False,False
600999.SH,600999,0.02,0.0,0.1000155013195492,0.0,1.0,0.0,0.0,0.3,0.7,16.99,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.3458177855369974,0.20554984583761562,0.0,0.3386817449603249,hard_data_only,F,,2026-05-29,0.6875,0.875,0.5625,0.12,0.56,0.46938775510204084,2026-05-29,0.14911006175081729,0.13766199680140126,0.222605851353807,,,2026-03-06,0.0,0.0,,0.5,,,,,0.6223628117913831,0.0,0.0,0.0,0.0,0.27544500128033783,0.44768337506409617,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.29751652789008337,False,False,False,False
600276.SH,600276,0.02,0.0,0.2228675975459227,0.0,1.0,0.0,0.0,0.3,0.7,50.19,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.7705963379120433,0.20554984583761562,0.0,0.4467976489736332,hard_data_only,F,,2026-05-29,0.125,0.125,0.125,0.5614035087719298,0.8571428571428571,0.8435374149659864,2026-05-29,0.38103886669088266,0.43147306666726515,0.8876067599491186,,,2026-03-06,0.0,0.0,,0.5,,,,,0.25079524207343756,0.0,0.0,0.0,0.0,0.3934770559559375,0.28209707570526255,liquidity,short,low,tactical,intraday_liquidity_timing,low,shadow,0.0,0.29415267226383496,False,False,False,False
688287.SH,688287,0.02,0.0,0.2042710294427811,0.0,1.0,0.0,0.0,0.3,0.7,0.35,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.7062960653026076,0.20554984583761562,0.0,0.4293645293453436,hard_data_only,F,,2026-05-29,0.0,0.07692307692307693,0.07692307692307693,0.0,1.0,1.0,2026-05-29,0.3932074100980748,0.23743434631534405,0.08468108304561149,,,2026-03-06,0.0,0.0,,0.5,,,,,0.35,0.0,0.0,0.0,0.0,0.30450113698905246,0.3056204093160589,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.29386698436594477,False,False,False,False
002839.SZ,002839,0.02,0.0,0.0928043044695482,0.0,1.0,0.0,0.0,0.3,0.7,4.24,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.320884049337734,0.20554984583761562,0.0,0.3291318082501378,hard_data_only,F,,2026-05-29,0.1875,0.1875,0.1875,0.2619047619047619,0.5238095238095238,0.5,2026-05-29,0.1276788957500908,0.2998935725644217,0.9186807196074869,,,2026-03-06,0.0,0.0,,0.5,,,,,0.5761111111111111,0.0,0.0,0.0,0.0,0.35058650538514313,0.44883336416087377,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.2932966040222693,False,False,False,False
601928.SH,601928,0.02,0.0,0.0770193904465594,0.0,1.0,0.0,0.0,0.3,0.7,8.95,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.2663054696145635,0.20554984583761562,0.0,0.3146102807084099,hard_data_only,F,,2026-05-29,0.8125,0.1875,0.625,0.375,0.3103448275862069,0.4482758620689655,2026-05-29,0.008717762440973484,0.23042170010757268,0.902507723060149,,,2026-03-06,0.0,0.0,,0.5,,,,,0.6268726053639847,0.0,0.0,0.0,0.0,0.3269534886433556,0.4687519149154395,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.29302924325884167,False,False,False,False
601866.SH,601866,0.02,0.0,0.0810564860410802,0.0,1.0,0.0,0.0,0.3,0.7,2.52,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.2802643003965822,0.20554984583761562,0.0,0.3168874864496697,hard_data_only,F,,2026-05-29,0.25,0.125,0.125,0.6666666666666666,0.15789473684210525,0.15789473684210525,2026-05-29,0.040864511442063205,0.05695667337018365,0.13792476830819553,,,2026-03-06,0.0,0.0,,0.5,,,,,0.665906432748538,0.0,0.0,0.0,0.0,0.24599335264660047,0.46146520929195745,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.29196750603264965,False,False,False,False
600543.SH,600543,0.02,0.0,0.0837901954385293,0.0,1.0,0.0,0.0,0.3,0.7,4.51,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.2897164884839776,0.20554984583761562,0.0,0.31790864372640293,hard_data_only,F,,2026-05-29,0.0,0.65625,0.09375,0.0,0.4444444444444444,0.6666666666666666,2026-05-29,0.13312749727569922,0.09834278386870708,0.10049064146829002,,,2026-03-06,0.0,0.0,,0.5,,,,,0.6451851851851851,0.0,0.0,0.0,0.0,0.25864546324179943,0.4544160704707515,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.2901583553406682,False,False,False,False
600908.SH,600908,0.02,0.0,0.0836411956698459,0.0,1.0,0.0,0.0,0.3,0.7,5.45,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.2892013006443747,0.20554984583761562,0.0,0.3102404293180031,hard_data_only,F,,2026-05-29,0.1875,0.1875,0.1875,0.23809523809523808,0.4523809523809524,0.6428571428571429,2026-05-29,0.05266981474754813,0.24455535068247622,0.8623478102852989,,,2026-03-06,0.0,0.0,,0.5,,,,,0.5662698412698411,0.0,0.0,0.0,0.0,0.33044450714127405,0.4360711336819697,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.28060267128073685,False,False,False,False
002262.SZ,002262,0.02,0.0,0.0750671183366713,0.0,1.0,0.0,0.0,0.3,0.7,20.29,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.2595552118155239,0.20554984583761562,0.0,0.30170095907767047,hard_data_only,F,,2026-05-29,0.75,0.125,0.125,0.2631578947368421,0.5714285714285714,0.40816326530612246,2026-05-29,0.14892844169996367,0.24484449719629203,0.6517354170452481,,,2026-03-06,0.0,0.0,,0.5,,,,,0.5867609499940327,0.0,0.0,0.0,0.0,0.3241571382286413,0.4452827017589692,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.27962866200378583,False,False,False,False
300144.SZ,300144,0.02,0.0,0.0817651539006763,0.0,1.0,0.0,0.0,0.3,0.7,6.74,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.2827146200635683,0.20554984583761562,0.0,0.3071569660371885,hard_data_only,F,,2026-05-29,0.1875,0.1875,0.1875,0.2857142857142857,0.4444444444444444,0.6666666666666666,2026-05-29,0.2130403196512895,0.332759128379534,0.8623478102852989,,,2026-03-06,0.0,0.0,,0.5,,,,,0.5451851851851852,0.0,0.0,0.0,0.0,0.3598273822877837,0.4348415613273059,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.27871680663157916,False,False,False,False
002883.SZ,002883,0.02,0.0,0.0788054667212122,0.0,1.0,0.0,0.0,0.3,0.7,9.37,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.27248108173420077,0.20554984583761562,0.0,0.30315511951581875,hard_data_only,F,,2026-05-29,0.0,0.75,0.125,0.0,0.6825396825396826,0.5984251968503937,2026-05-29,0.3383581547402833,0.23211733764213677,0.18408141013992368,,,2026-03-06,0.0,0.0,,0.5,,,,,0.5824759405074365,0.0,0.0,0.0,0.0,0.3057427466604352,0.4362539154819211,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.2774695545469189,False,False,False,False
002936.SZ,002936,0.02,0.0,0.0738782453554645,0.0,1.0,0.0,0.0,0.3,0.7,1.77,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.25544451481134517,0.20554984583761562,0.0,0.2981196235119201,hard_data_only,F,,2026-05-29,0.125,0.125,0.125,1.0,0.09523809523809523,0.07142857142857142,2026-05-29,0.11151471122411914,0.17904161379728878,0.47083409049609304,,,2026-03-06,0.0,0.0,,0.5,,,,,0.5973015873015872,0.0,0.0,0.0,0.0,0.29675341461733906,0.4413201181511309,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.27679262744543415,False,False,False,False
688272.SH,688272,0.02,0.0,0.0929753128920104,0.0,1.0,0.0,0.0,0.3,0.7,32.91,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.32147533522026045,0.20554984583761562,0.0,0.31407815151663526,hard_data_only,F,,2026-05-29,0.0,0.0625,0.0625,0.0,0.6058631921824105,0.7947882736156352,2026-05-29,0.35470395931710863,0.2090341156582095,0.05578775213519898,,,2026-03-06,0.0,0.0,,0.5,,,,,0.5499674267100977,0.0,0.0,0.0,0.0,0.29416455196064034,0.41388099766348524,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.27539387955098205,False,False,False,False
