date,open,high,low,close,volume
2013-11-07,2855.37,2862.399,2825.23,2835.46,15022929600
2013-11-08,2822.255,2833.36,2792.027,2795.865,14799168000
2013-11-11,2792.537,2819.066,2776.961,2808.512,12505158400
2013-11-12,2810.119,2837.562,2804.97,2836.469,14330899200
2013-11-13,2824.708,2824.748,2779.02,2779.225,15333505600
2013-11-14,2777.593,2809.813,2761.369,2809.204,15370376000
2013-11-15,2810.868,2891.685,2810.868,2865.325,22081515200
2013-11-18,2883.55,2946.847,2878.465,2946.823,26212297600
2013-11-19,2947.673,2953.071,2928.905,2941.947,22061187200
2013-11-20,2953.398,2962.571,2933.498,2962.503,21096291200
2013-11-21,2949.947,2954.765,2922.67,2949.041,23822936000
2013-11-22,2952.486,2958.185,2928.553,2935.141,20598971200
2013-11-25,2924.614,2959.331,2917.779,2929.886,19304336000
2013-11-26,2927.936,2942.745,2920.02,2933.351,18051268800
2013-11-27,2931.55,2972.06,2929.184,2968.902,20683601600
2013-11-28,2973.782,3016.51,2972.674,2995.76,23990108800
2013-11-29,2998.023,3010.732,2992.799,3008.753,20343248000
2013-12-02,2961.816,2998.76,2895.647,2918.935,30000547200
2013-12-03,2901.391,2965.256,2897.35,2960.485,20212688000
2013-12-04,2956.299,3020.094,2952.241,3000.601,26716651200
2013-12-05,3000.211,3007.589,2981.602,2991.008,21832896000
2013-12-06,2985.06,2995.356,2967.82,2977.315,18413729600
2013-12-09,2985.316,2997.052,2979.269,2991.352,17095764800
2013-12-10,2995.937,3006.98,2980.945,2993.845,19654275200
2013-12-11,2982.431,2982.431,2937.076,2955.243,18992614400
2013-12-12,2949.286,2978.411,2949.012,2962.427,15915700800
2013-12-13,2943.572,2973.761,2937.281,2964.938,15802771200
2013-12-16,2967.159,2970.486,2916.965,2920.043,18539985600
2013-12-17,2919.666,2925.594,2894.81,2903.89,14749660800
2013-12-18,2904.233,2917.352,2893.526,2902.258,12487267200
2013-12-19,2909.61,2919.638,2872.871,2874.123,13417307200
2013-12-20,2875.085,2882.968,2818.634,2823.694,15355097600
2013-12-23,2826.35,2835.853,2789.326,2823.994,12594644000
2013-12-24,2829.126,2863.138,2814.986,2838.264,13117402400
2013-12-25,2840.536,2868.537,2831.121,2868.537,13214192000
2013-12-26,2865.364,2866.513,2818.054,2819.026,15242211200
2013-12-27,2818.904,2876.711,2817.24,2866.675,15257896000
2013-12-30,2878.294,2883.694,2864.238,2871.449,15050428800
2013-12-31,2861.114,2894.538,2855.659,2893.208,15226324800
2014-01-02,2887.009,2900.908,2878.863,2900.626,14227982400
2014-01-03,2891.713,2895.093,2862.223,2874.322,17047318400
2014-01-06,2868.359,2868.359,2798.026,2803.288,17711065600
2014-01-07,2787.42,2818.928,2781.715,2814.103,13193737600
2014-01-08,2817.657,2846.582,2809.617,2825.825,15540849600
2014-01-09,2820.809,2845.425,2792.662,2793.496,16235804800
2014-01-10,2785.339,2792.837,2752.445,2758.993,14770089600
2014-01-13,2759.693,2779.854,2734.15,2748.419,13173518400
2014-01-14,2747.779,2789.057,2739.108,2788.848,14339451200
2014-01-15,2786.317,2797.832,2776.967,2797.388,14249296000
2014-01-16,2797.93,2816.674,2790.827,2798.913,14861547200
2014-01-17,2790.532,2792.6,2762.697,2764.64,13400412000
2014-01-20,2760.018,2770.571,2733.121,2746.047,12154170400
2014-01-21,2746.913,2782.69,2746.913,2781.523,13085185600
2014-01-22,2784.64,2850.178,2783.848,2849.942,19681955200
2014-01-23,2849.105,2866.713,2845.208,2854.229,18049369600
2014-01-24,2847.583,2890.31,2843.883,2882.484,19601200000
2014-01-27,2868.392,2882.473,2850.661,2860.212,19361988800
2014-01-28,2863.205,2878.572,2838.65,2859.085,15236984000
2014-01-29,2864.016,2882.224,2861.89,2879.786,14988678400
2014-01-30,2874.505,2874.505,2851.54,2856.842,12906657600
2014-02-07,2839.607,2890.698,2830.913,2890.698,15309928000
2014-02-10,2900.653,2966.327,2900.653,2965.066,25146846400
2014-02-11,2966.365,2988.62,2946.292,2977.536,27350035200
2014-02-12,2978.629,2999.398,2966.214,2999.061,24635019200
2014-02-13,2995.917,3008.951,2964.679,2964.697,27425372800
2014-02-14,2963.317,3003.123,2959.71,3002.928,21604312000
2014-02-17,3017.279,3044.695,3010.332,3044.691,27033782400
2014-02-18,3044.532,3044.532,3014.243,3024.971,27442409600
2014-02-19,3022.789,3054.891,3009.014,3042.601,28291961600
2014-02-20,3047.393,3057.476,3003.449,3005.346,28710470400
2014-02-21,3000.575,3007.946,2961.519,2984.666,21709547200
2014-02-24,2967.906,2967.906,2917.032,2955.74,23493667200
2014-02-25,2958.194,2975.537,2847.919,2860.967,28574396800
2014-02-26,2844.912,2874.029,2816.115,2873.723,21993379200
2014-02-27,2880.348,2909.024,2843.186,2846.489,25066590400
2014-02-28,2840.05,2877.699,2811.493,2877.257,21081552000
2014-03-03,2873.64,2915.714,2867.469,2915.714,22907635200
2014-03-04,2906.109,2916.35,2880.01,2912.228,21833404800
2014-03-05,2917.477,2919.913,2890.467,2895.412,20305265600
2014-03-06,2889.76,2909.182,2855.839,2901.321,20492712000
2014-03-07,2898.711,2918.938,2881.165,2893.162,19665788800
2014-03-10,2869.881,2869.881,2788.848,2792.686,21179928000
2014-03-11,2784.55,2813.748,2772.778,2797.95,17201200000
2014-03-12,2790.501,2821.662,2761.231,2799.262,18596534400
2014-03-13,2802.212,2837.167,2799.917,2834.672,17471428800
2014-03-14,2821.994,2837.631,2799.631,2819.057,15984716800
2014-03-17,2825.926,2863.757,2818.032,2863.736,16475419200
2014-03-18,2867.026,2885.711,2863.426,2869.029,18320552000
2014-03-19,2861.306,2861.306,2829.314,2856.785,18544985600
2014-03-20,2850.766,2870.686,2795.262,2795.262,20699571200
2014-03-21,2782.653,2869.677,2770.37,2866.001,24504939200
2014-03-24,2867.697,2894.889,2856.607,2884.39,25139569600
2014-03-25,2877.436,2899.635,2868.336,2883.674,23221297600
2014-03-26,2889.544,2896.921,2878.496,2887.804,18556937600
2014-03-27,2883.665,2891.985,2851.409,2851.409,21113404800
2014-03-28,2846.429,2859.434,2806.706,2815.035,21711592000
2014-03-31,2815.629,2824.222,2785.227,2801.243,15960936000
2014-04-01,2797.675,2835.214,2795.873,2834.97,14455179200
2014-04-02,2837.223,2849.024,2830.364,2841.915,17827988800
2014-04-03,2847.049,2856.013,2822.444,2831.165,18229465600
2014-04-04,2823.869,2861.204,2819.409,2860.838,14866432000
2014-04-08,2851.272,2909.313,2847.909,2906.994,21307878400
2014-04-09,2910.191,2925.355,2906.956,2922.666,18497684800
2014-04-10,2925.99,2967.526,2917.018,2951.853,25450972800
2014-04-11,2942.684,2953.003,2928.669,2943.269,21210816000
2014-04-14,2941.165,2953.537,2932.969,2952.683,17742169600
2014-04-15,2947.617,2947.617,2913.961,2918.775,19101424000
2014-04-16,2911.317,2929.563,2904.395,2921.631,15934600000
2014-04-17,2926.871,2931.865,2913.987,2916.663,15795627200
2014-04-18,2907.744,2923.014,2896.955,2922.43,15051284800
2014-04-21,2904.244,2929.069,2875.694,2876.058,17118822400
2014-04-22,2870.858,2885.195,2830.466,2871.326,17395600000
2014-04-23,2865.761,2881.338,2854.039,2864.562,13782897600
2014-04-24,2861.398,2874.133,2844.802,2848.013,14083124800
2014-04-25,2849.611,2854.542,2803.322,2803.587,16507795200
2014-04-28,2795.918,2796.009,2734.817,2737.388,16490571200
2014-04-29,2733.637,2770.082,2733.025,2770.012,12862540000
2014-04-30,2769.1,2786.594,2764.727,2782.726,12239428000
2014-05-05,2776.954,2796.732,2760.915,2795.583,13208513600
2014-05-06,2791.271,2820.467,2789.26,2805.43,13818995200
