ts_code,code,portfolio_weight,portfolio_seed_weight,score_seed,source_latest_portfolio,source_latest_scores,source_integrated_thesis,source_router,target_exposure,cash_buffer,price,price_date,price_source,integrated_thesis_score,integrated_thesis_state,primary_event_type,primary_mechanism_group,primary_event_fact_id,primary_reason_chain,mechanism_reason_chain,earnings_reason,earnings_reason_chain,thesis_reason_chain,thesis_gate_stage,thesis_reject_reason,mechanism_primary,router_final_score,router_allow_entry,router_signal_state,event_fact_backed,seed_weight_norm,pred_score_norm,router_score_norm,thesis_score_norm,selection_score,candidate_pool_basis,candidate_tier,industry,valuation_trade_date,pe_pct_1y,pb_pct_1y,ps_pct_1y,pe_pct_industry,pb_pct_industry,ps_pct_industry,crowding_trade_date,turnover_pct_rank,crowding_score,fund_exposure_proxy,northbound_holding_change,margin_balance_change,revision_trade_date,eps_revision_7d,eps_revision_30d,analyst_count,revision_score,fact_contract_count,fact_contract_amount,fact_government_contracts,has_bid_award,has_new_order,valuation_signal_score,revision_signal_score,order_flow_signal_score,event_drive_signal_score,industry_signal_score,liquidity_signal_score,data_activation_score,activation_alpha_family,alpha_family_horizon,alpha_family_capacity,alpha_family_style,alpha_family_objective,alpha_family_risk_budget,alpha_family_default_state,activation_llm_boost,alpha_activation_priority,llm_symbol_favored,llm_symbol_blocked,llm_mechanism_favored,llm_event_favored
300557.SZ,300557,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.7,33.58,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.4116358517681971,0.20554984583761562,0.0,0.3376733194897319,hard_data_only,F,,2026-05-29,0.4375,0.4375,0.1875,0.7023809523809523,0.5233644859813084,0.40186915887850466,2026-05-29,0.5474028332727933,0.3678987434717609,0.2673087406868981,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.4511348026590134,0.0,0.0,0.0,0.0,0.353211931930787,0.3797917849841308,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.27522472824688354,False,False,False,False
600187.SH,600187,0.02,0.0,-0.0047427374930403,0.0,1.0,0.0,0.0,0.3,0.7,1.33,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.09453838414049112,0.20554984583761562,0.0,0.24806039063011975,hard_data_only,F,,2026-05-29,0.0,0.1875,0.1875,0.0,0.06666666666666667,0.9333333333333333,2026-05-29,0.18016709044678533,0.09968248669830328,0.002362347810285299,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.696745406824147,0.0,0.0,0.0,0.0,0.2570960728332388,0.48273201404148836,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.26708108183066187,False,False,False,False
603528.SH,603528,0.02,0.0,-0.0059424252647463,0.0,1.0,0.0,0.0,0.3,0.7,7.04,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.014327755803978723,0.20554984583761562,0.0,0.22688918722055426,hard_data_only,F,,2026-05-29,0.0,0.0625,0.0625,0.0,0.23357664233576642,0.762589928057554,2026-05-29,0.33726843443516163,0.3216279315070293,0.5445211702707614,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.689751602361998,0.0,0.0,0.0,0.0,0.345819657600023,0.5107559740587272,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.26604431109070265,False,False,False,False
300310.SZ,300310,0.02,0.0,-0.0060978137847517,0.0,1.0,0.0,0.0,0.3,0.7,5.31,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.003938543610717912,0.20554984583761562,0.0,0.22380261282542466,hard_data_only,F,,2026-05-29,0.07692307692307693,0.0625,0.0625,0.782051282051282,0.10948905109489052,0.09558823529411764,2026-05-29,0.889393389030149,0.5167422316751046,0.11030347083409049,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.6603526156823042,0.0,0.0,0.0,0.0,0.3978987296573134,0.5130410074587232,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.26521684977517973,False,False,False,False
002753.SZ,002753,0.02,0.0,-0.0048647742060914,0.0,1.0,0.0,0.0,0.3,0.7,6.43,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.08637905996897642,0.20554984583761562,0.0,0.24140529823324924,hard_data_only,F,,2026-05-29,0.6875,0.0625,0.0625,0.93048128342246,0.050980392156862744,0.050980392156862744,2026-05-29,0.5179803850345078,0.28572966243225395,0.00336180265309831,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.6423151852007802,0.0,0.0,0.0,0.0,0.3185653037380744,0.4743800130581437,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.26120097393788777,False,False,False,False
601608.SH,601608,0.02,0.0,-0.0052859798350886,0.0,1.0,0.0,0.0,0.3,0.7,5.56,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.058217425785860887,0.20554984583761562,0.0,0.2334955294501939,hard_data_only,F,,2026-05-29,0.0625,0.0625,0.0625,0.4537037037037037,0.3076923076923077,0.2534722222222222,2026-05-29,0.2543588812204867,0.24954212390441327,0.43857895693258225,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.6583514550665142,0.0,0.0,0.0,0.0,0.31899913377605565,0.48351650299662796,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.2604747935161823,False,False,False,False
688618.SH,688618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.7,35.75,20260529,tushare_snapshot,0.0,,,,,,,,,,,,trend_capex,0.0402,False,watch,False,0.0,0.4116358517681971,0.4121274409044193,0.0,0.3250741692538826,hard_data_only,F,,2026-05-29,0.6875,0.625,0.625,0.6282051282051282,0.48175182481751827,0.7058823529411765,2026-05-29,0.5705593897566291,0.3662336138482467,0.20970379792840269,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.400097743607428,0.0,0.0,0.0,0.0,0.3510228315341067,0.3504229557724381,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.2600860130957274,False,False,False,False
600603.SH,600603,0.02,0.0,-0.0059048135460245,0.0,1.0,0.0,0.0,0.3,0.7,4.74,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.016842459764994887,0.20554984583761562,0.0,0.22212101600895143,hard_data_only,F,,2026-05-29,0.6875,0.0625,0.0625,0.3333333333333333,0.14634146341463414,0.4318181818181818,2026-05-29,0.2908645114420632,0.1875513490016574,0.11030347083409049,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.7032394474803731,0.0,0.0,0.0,0.0,0.28918572195227515,0.49792095049182805,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.25991364481184526,False,False,False,False
002492.SZ,002492,0.02,0.0,-0.005240601808888,0.0,1.0,0.0,0.0,0.3,0.7,6.18,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.061251381853484166,0.20554984583761562,0.0,0.23379823418912898,hard_data_only,F,,2026-05-29,0.0,0.0625,0.0625,0.0,0.3695652173913043,0.9347826086956522,2026-05-29,0.5989829277152198,0.5143397561637779,0.7395965836816282,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.5902944197192742,0.0,0.0,0.0,0.0,0.415012456737749,0.4799693594683832,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.25923196560716305,False,False,False,False
002431.SZ,002431,0.02,0.0,-0.0041126310336671,0.0,1.0,0.0,0.0,0.3,0.7,1.6,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.1366670414605103,0.20554984583761562,0.0,0.25165766790207234,hard_data_only,F,,2026-05-29,0.0,0.8125,0.4375,0.0,0.9285714285714286,0.41732283464566927,2026-05-29,0.42499091899745733,0.42981987370228136,0.7842994730147193,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.5504913509827019,0.0,0.0,0.0,0.0,0.38837241408005957,0.4480892256191345,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.25735547464549624,False,False,False,False
603086.SH,603086,0.02,0.0,-0.0050551917196454,0.0,1.0,0.0,0.0,0.3,0.7,6.11,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.07364782375180362,0.20554984583761562,0.0,0.23471347152160182,hard_data_only,F,,2026-05-29,0.125,0.0625,0.0625,0.5116279069767442,0.2413793103448276,0.3793103448275862,2026-05-29,0.2664366146022521,0.2952771905480477,0.5949482100672361,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.6233874685070941,0.0,0.0,0.0,0.0,0.3385524569008856,0.47097586684829157,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.2569888607836307,False,False,False,False
601956.SH,601956,0.02,0.0,-0.0051053973622697,0.0,1.0,0.0,0.0,0.3,0.7,5.21,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.07029109524634686,0.20554984583761562,0.0,0.23375176017257204,hard_data_only,F,,2026-05-29,0.6875,0.0625,0.0625,0.9324324324324325,0.1111111111111111,0.04945054945054945,2026-05-29,0.20777333817653468,0.3012188213687096,0.7477739414864619,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.6210472911260312,0.0,0.0,0.0,0.0,0.3448634393678679,0.47193732120300996,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.2568365450922348,False,False,False,False
688119.SH,688119,0.02,0.0,-0.004528717434315,0.0,1.0,0.0,0.0,0.3,0.7,4.47,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.10884767676799033,0.20554984583761562,0.0,0.24269036787043802,hard_data_only,F,,2026-05-29,0.0,0.0625,0.0625,0.0,0.45161290322580644,0.6774193548387096,2026-05-29,0.15365056302215765,0.13052816219716762,0.18408141013992368,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.6390906781813563,0.0,0.0,0.0,0.0,0.2724536304022284,0.4559740867263618,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.2560501834363142,False,False,False,False
601949.SH,601949,0.02,0.0,-0.0057778269127214,0.0,1.0,0.0,0.0,0.3,0.7,5.13,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.025332733557729754,0.20554984583761562,0.0,0.21753908873138184,hard_data_only,F,,2026-05-29,0.15625,0.15625,0.15625,0.4583333333333333,0.20689655172413793,0.41379310344827586,2026-05-29,0.05938975662913186,0.24127784970044738,0.8344539342176994,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.6437239795456603,0.0,0.0,0.0,0.0,0.32753490966360543,0.47839799602446775,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.2514889627325078,False,False,False,False
000012.SZ,000012,0.02,0.0,-0.0058027050578687,0.0,1.0,0.0,0.0,0.3,0.7,4.05,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.023669391060477947,0.20554984583761562,0.0,0.2157701187750522,hard_data_only,F,,2026-05-29,0.6666666666666666,0.25,0.25,1.0,0.05263157894736842,0.05263157894736842,2026-05-29,0.7199418815837269,0.4099149729048496,0.05578775213519898,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.616908412764194,0.0,0.0,0.0,0.0,0.3610684716640308,0.47545336094699975,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.24965003701354876,False,False,False,False
601212.SH,601212,0.02,0.0,-0.0059452245239283,0.0,1.0,0.0,0.0,0.3,0.7,6.27,20260529,tushare_snapshot,0.0,,,,,,,,,,,,,,,,False,0.0,0.01414059849258454,0.20554984583761562,0.0,0.2125618001955692,hard_data_only,F,,2026-05-29,0.0,0.0625,0.0625,0.0,0.5555555555555556,0.4444444444444444,2026-05-29,0.18307301126044315,0.1563416190316955,0.222605851353807,,,2026-03-06,0.0,0.0,,0.5,,,,,,0.6728783902012248,0.0,0.0,0.0,0.0,0.2820745948774361,0.47835875266856287,valuation,medium,high,balanced,valuation_reversion,medium,shadow,0.0,0.24930842917110213,False,False,False,False
